410,79,0,1,0,1,0,0,True,True,0,0,0,0,1,0,1,0,0.2,1
427,87,0,0,1,4,0,1,False,True,0,0,1,0,0,0,2,0,0.1,3
348,69,5,0,0,0,0,0,False,True,33,5,0,0,0,2,4,0,0.0,0
361,66,1,0,2,2,0,0,False,True,0,0,0,0,1,1,2,1,0.4,2
232,49,0,0,0,3,1,0,True,True,6,2,0,0,1,0,1,0,-0.1,3
355,69,0,0,1,3,0,0,True,True,20,3,0,1,2,1,6,0,0.0,3
353,67,0,0,0,2,0,0,True,True,43,8,4,0,0,0,2,2,0.2,3
438,89,1,0,1,1,0,2,False,True,0,0,0,0,0,0,3,0,-0.2,5
438,89,1,0,1,1,0,2,False,True,0,0,0,0,0,0,3,0,-0.2,5
296,52,0,0,0,1,0,0,True,True,0,0,0,0,0,0,1,0,0.0,3
342,65,1,0,0,2,0,0,False,False,8,2,0,0,0,3,3,1,0.0,3
255,44,0,0,1,1,0,0,False,True,0,0,0,0,0,0,3,0,0.0,2
343,65,0,0,1,0,0,0,False,True,14,3,1,2,2,0,4,1,0.3,2
280,62,0,0,0,4,0,0,False,True,0,0,1,0,0,0,0,0,-0.2,3
429,90,0,0,0,2,0,1,True,True,0,0,0,0,1,0,3,1,0.2,3
486,100,1,0,0,4,0,1,False,True,0,0,2,0,0,1,4,0,0.3,3
296,60,0,0,1,0,0,0,False,True,22,5,0,0,3,2,2,0,0.1,2
241,48,0,0,0,1,0,0,False,True,0,0,0,0,1,0,1,0,-0.3,3
276,49,3,0,0,0,0,0,False,True,16,2,0,0,1,1,5,0,0.1,0
427,84,0,0,1,0,0,0,False,True,0,0,0,0,0,1,1,0,-0.2,2
401,83,3,0,1,5,0,0,False,True,0,0,0,0,0,0,5,0,0.1,3
236,40,0,0,1,3,0,0,True,True,0,0,0,0,1,0,2,0,-0.1,3
299,57,0,0,1,2,0,0,False,True,18,4,0,0,1,0,2,0,0.6,3
377,66,9,0,0,0,0,0,True,True,50,9,1,0,0,1,5,0,0.1,0
223,47,0,0,0,4,0,0,False,True,0,0,0,0,0,0,0,0,0.0,3
216,39,1,0,0,0,0,0,False,True,9,2,2,0,0,1,1,0,0.2,0
419,84,0,0,0,1,0,0,False,True,18,4,0,0,0,0,0,0,-0.4,3
453,89,5,0,0,2,0,0,False,True,16,3,1,0,0,0,8,0,0.0,0
362,70,1,0,1,0,0,0,True,True,7,1,0,1,0,1,3,0,0.0,0
422,76,2,0,0,0,0,0,False,True,26,4,0,0,0,1,4,1,0.3,0
480,87,3,3,0,1,2,0,True,True,18,3,0,0,1,4,5,0,0.3,0
390,77,0,2,0,2,0,1,True,True,0,0,0,0,0,1,0,1,-0.2,1
220,45,0,0,1,1,0,0,False,True,0,0,0,0,0,0,2,0,0.2,2
324,56,0,0,0,1,0,0,False,True,5,1,0,2,0,1,1,0,0.1,3
249,49,0,0,0,2,0,0,True,True,0,0,0,0,0,0,0,0,0.0,3
298,50,0,1,2,2,0,0,False,True,35,5,0,1,1,1,3,2,-0.1,2
499,85,10,0,1,0,0,0,False,True,0,0,0,3,1,0,11,0,0.2,0
443,85,15,0,2,0,0,2,False,True,31,4,0,1,0,0,11,0,0.1,0
446,76,8,0,1,0,0,0,False,True,0,0,0,2,1,0,9,0,0.3,0
215,43,0,0,0,2,0,0,True,True,0,0,0,0,0,0,3,0,0.3,3
218,38,0,0,0,1,0,0,False,True,0,0,0,0,0,0,3,1,0.3,3
280,52,0,0,0,1,0,0,True,True,9,2,0,0,0,0,2,0,0.1,3
414,80,0,0,2,1,1,0,False,True,15,3,0,0,1,0,2,0,-0.3,2
495,84,0,0,1,1,0,0,False,True,0,0,1,0,0,5,2,2,-0.1,2
378,78,0,0,0,2,0,0,False,True,17,3,0,0,5,0,3,0,0.5,3
241,44,0,0,0,1,0,0,False,True,0,0,1,0,1,0,2,1,0.0,3
442,83,0,0,2,1,0,0,True,True,16,3,0,0,0,1,2,0,-0.6,2
288,56,3,0,0,1,0,0,True,True,3,1,0,0,0,1,8,1,0.0,0
225,39,1,0,0,1,0,0,False,True,0,0,0,0,0,0,1,0,-0.2,0
225,39,1,0,0,1,0,0,True,True,0,0,0,0,0,0,1,0,-0.2,0
494,90,0,0,0,2,1,0,True,True,0,0,0,0,1,0,9,0,0.3,3
221,42,0,1,1,3,0,0,False,True,23,4,1,0,0,0,0,0,0.0,3
357,70,0,0,1,3,0,0,False,True,0,0,0,0,0,0,0,1,0.3,3
431,84,1,0,1,1,0,0,False,False,12,2,1,0,0,1,3,2,0.2,0
335,64,0,0,0,2,0,0,False,True,18,4,0,0,1,2,2,1,0.1,3
430,82,10,0,2,2,0,0,True,True,36,4,0,0,0,2,9,1,0.0,0
235,44,0,0,0,2,0,0,False,True,0,0,0,0,0,0,0,0,0.0,3
311,50,1,0,0,0,0,0,True,True,32,3,0,0,0,0,3,0,0.0,0
424,76,3,2,0,0,0,0,False,True,26,5,3,0,1,1,6,1,-0.2,0
242,41,0,0,0,3,0,0,False,True,0,0,0,0,0,0,0,1,-0.1,3
267,54,0,0,0,1,0,0,False,True,27,4,0,0,0,0,1,1,0.0,3
354,63,0,0,3,0,0,0,False,True,34,7,0,3,0,1,2,0,0.2,2
221,44,4,0,0,0,0,0,False,True,0,0,0,0,0,0,4,0,0.0,0
221,44,4,0,0,0,0,0,False,True,0,0,0,0,0,0,4,0,0.0,0
351,64,0,1,0,2,0,0,False,True,0,0,2,0,1,0,0,0,-0.1,3
278,57,0,0,1,3,0,0,False,True,24,5,0,0,0,0,0,0,0.0,3
234,45,0,0,0,1,0,0,True,True,16,3,0,0,0,2,0,0,-0.1,3
217,42,0,0,1,0,0,0,False,True,0,0,0,1,1,0,1,0,0.0,2
214,40,7,0,0,0,0,2,True,True,34,4,0,0,0,0,3,0,0.4,0
214,40,7,0,0,0,0,2,True,True,34,4,0,0,0,0,3,0,0.4,0
271,60,0,0,0,2,0,0,True,True,31,5,0,0,0,0,2,1,0.1,3
274,54,5,0,0,0,0,0,False,True,26,3,0,0,0,0,5,0,0.2,0
274,54,5,0,0,0,0,0,False,True,26,3,0,0,0,0,5,0,0.2,0
311,57,0,0,0,1,0,0,False,True,0,0,0,0,0,2,2,0,0.0,3
218,37,0,1,0,1,0,2,True,True,0,0,1,0,0,0,2,0,0.2,5
482,94,11,1,1,0,0,0,False,True,25,4,0,4,1,0,9,0,0.3,0
306,55,0,0,1,2,0,1,True,True,7,2,0,0,0,0,4,0,0.2,3
351,71,0,0,4,3,0,0,False,True,13,2,1,1,1,0,1,0,0.1,2
232,46,0,0,0,2,0,0,False,True,11,4,0,0,0,0,1,0,-0.1,3
204,37,5,0,0,0,0,2,False,True,26,3,0,1,0,0,2,2,0.3,0
221,42,7,0,0,0,0,2,False,True,25,3,0,3,0,0,3,0,0.2,0
395,78,3,0,1,3,0,0,False,True,0,0,0,0,0,0,2,0,0.0,0
435,88,0,0,0,0,0,2,True,True,18,4,0,0,0,1,1,0,0.4,5
350,66,0,0,1,0,0,0,False,True,0,0,1,0,1,0,1,0,0.0,2
337,63,8,0,0,0,0,0,False,True,8,1,0,0,0,0,5,0,0.0,0
444,67,0,0,1,0,0,0,True,True,3,1,1,0,0,1,4,0,0.3,2
446,80,0,1,3,1,0,1,True,True,0,0,0,0,2,1,2,1,0.0,2
243,43,0,0,0,2,0,0,True,True,86,13,0,0,1,0,0,0,0.3,3
384,73,1,0,0,2,0,3,False,True,3,1,0,0,1,1,0,1,-0.3,5
274,55,5,0,1,0,0,2,True,True,0,0,0,0,0,0,3,0,0.1,0
386,71,0,0,1,3,0,0,True,True,0,0,0,0,1,0,3,1,0.0,3
275,49,0,0,3,1,0,0,False,True,9,2,0,0,0,0,2,0,-0.2,2
243,48,0,0,0,1,0,0,True,True,81,15,0,0,1,1,1,0,-0.1,3
352,66,0,0,3,3,0,1,True,True,22,4,0,0,3,3,3,0,0.0,2
382,78,7,0,0,3,0,0,True,True,0,0,0,0,1,0,4,0,-0.1,0
224,46,0,0,0,3,0,0,True,True,0,0,0,0,1,0,1,0,-0.6,3
282,50,0,0,1,1,1,0,False,True,0,0,0,1,0,0,3,1,0.2,2
302,61,0,0,0,4,0,0,False,True,0,0,1,1,0,0,2,0,0.0,3
364,66,0,0,1,2,0,0,True,True,18,2,0,1,0,2,1,1,0.0,3
485,87,1,2,0,0,0,0,False,True,20,5,0,0,0,3,2,0,-0.2,1
248,46,0,0,0,1,0,0,False,True,0,0,0,1,0,0,1,0,0.0,3
488,87,0,0,0,3,0,0,False,True,0,0,0,0,5,0,2,0,0.1,3
282,55,0,0,0,2,0,0,True,True,0,0,0,0,0,0,2,0,0.0,3
486,100,1,0,0,4,0,1,False,True,0,0,2,0,0,1,4,0,0.3,3
355,75,3,0,0,1,0,0,False,True,10,2,1,0,0,0,4,0,0.4,0
389,79,0,0,0,4,0,0,False,True,0,0,0,1,0,0,1,2,0.1,3
496,86,0,0,0,1,1,0,False,True,53,6,0,0,0,1,0,0,0.0,3
348,64,1,0,0,0,0,0,False,True,12,3,0,0,0,0,7,0,0.0,0
410,79,0,1,0,1,0,0,True,True,0,0,0,0,1,0,1,0,0.2,1
361,66,1,0,2,2,0,0,False,True,0,0,0,0,1,1,2,1,0.4,2
232,49,0,0,0,3,1,0,True,True,6,2,0,0,1,0,1,0,-0.1,3
355,69,0,0,1,3,0,0,True,True,20,3,0,1,2,1,6,0,0.0,3
289,48,0,1,2,1,0,0,False,True,68,11,0,0,0,3,1,0,-0.2,2
353,67,0,0,0,2,0,0,True,True,43,8,4,0,0,0,2,2,0.2,3
438,89,1,0,1,1,0,2,False,True,0,0,0,0,0,0,3,0,-0.2,5
296,52,0,0,0,1,0,0,True,True,0,0,0,0,0,0,1,0,0.0,3
424,82,0,0,1,3,0,2,False,True,0,0,0,0,1,1,1,0,-0.1,3
393,83,0,0,1,1,0,0,False,True,0,0,1,0,1,0,2,0,0.0,2
374,69,0,0,0,1,0,0,False,True,28,4,0,0,1,0,1,0,0.1,3
377,66,9,0,0,0,0,0,True,True,50,9,1,0,0,1,5,0,0.1,0
429,90,0,0,0,2,0,1,True,True,0,0,0,0,1,0,3,1,0.2,3
313,63,0,0,1,4,0,0,False,True,47,7,0,0,1,1,2,0,-0.1,3
288,56,0,0,4,2,0,0,False,True,9,2,0,0,0,0,3,0,0.0,2
241,48,0,0,0,1,0,0,False,True,0,0,0,0,1,0,1,0,-0.3,3
271,49,7,0,0,0,0,0,False,True,35,4,0,0,0,1,2,0,0.1,0
384,72,0,0,2,0,0,1,True,True,0,0,0,0,2,1,1,1,0.0,2
495,87,0,0,3,4,0,0,False,True,25,4,0,2,0,0,3,3,0.2,3
427,84,0,0,1,0,0,0,False,True,0,0,0,0,0,1,1,0,-0.2,2
401,83,3,0,1,5,0,0,False,True,0,0,0,0,0,0,5,0,0.1,3
236,40,0,0,1,3,0,0,True,True,0,0,0,0,1,0,2,0,-0.1,3
223,47,0,0,0,4,0,0,False,True,0,0,0,0,0,0,0,0,0.0,3
453,89,5,0,0,2,0,0,False,True,16,3,1,0,0,0,8,0,0.0,0
386,66,1,0,0,1,0,0,False,True,19,3,1,0,1,3,5,1,-0.3,0
299,54,1,0,2,0,0,0,False,True,0,0,0,0,0,0,1,0,0.1,2
480,87,3,3,0,1,2,0,True,True,18,3,0,0,1,4,5,0,0.3,0
390,77,0,2,0,2,0,1,True,True,0,0,0,0,0,1,0,1,-0.2,1
220,45,0,0,1,1,0,0,False,True,0,0,0,0,0,0,2,0,0.2,2
395,69,2,0,0,1,0,0,False,True,34,6,0,0,1,2,5,3,-0.2,0
324,56,0,0,0,1,0,0,False,True,5,1,0,2,0,1,1,0,0.1,3
249,49,0,0,0,2,0,0,True,True,0,0,0,0,0,0,0,0,0.0,3
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
232,44,0,0,0,3,0,0,False,True,22,3,1,1,0,1,1,1,-0.2,3
259,57,0,0,0,0,0,1,False,True,7,1,0,2,0,0,1,0,0.0,5
471,87,0,1,2,1,0,0,False,True,17,4,0,0,0,0,0,2,-0.6,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
475,73,0,0,1,2,0,0,False,True,58,7,0,2,1,0,6,1,0.7,3
231,38,0,0,1,1,0,0,False,True,55,6,0,1,1,0,1,0,0.8,2
434,71,0,1,1,1,0,0,True,True,31,6,0,1,0,0,0,1,0.0,1
373,62,1,0,1,2,0,0,False,True,23,2,0,0,1,1,5,0,-0.2,3
370,71,0,0,0,3,0,0,False,True,3,1,0,0,1,0,3,1,-0.1,3
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
297,45,0,0,1,1,0,0,False,True,36,4,0,0,0,0,2,1,0.0,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
217,38,0,0,0,2,0,0,False,True,7,1,0,1,2,1,4,0,0.0,3
355,60,0,2,0,0,0,0,False,True,58,9,0,0,0,3,2,0,0.0,1
406,69,0,1,3,1,1,0,True,True,36,8,0,1,0,0,0,3,-0.1,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
265,38,0,0,0,1,0,0,False,True,57,9,0,1,0,1,1,0,0.0,3
380,58,0,1,0,0,0,0,False,True,34,5,0,0,2,1,1,0,0.0,1
419,77,0,0,3,2,0,0,False,True,17,4,0,0,1,0,0,1,-0.3,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
295,45,0,0,1,1,0,0,False,True,34,4,0,0,0,0,2,1,0.0,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
265,38,0,0,0,1,0,0,False,True,57,9,0,1,0,1,1,0,0.0,3
333,60,0,0,0,4,0,0,False,False,26,5,1,0,1,1,3,0,-0.3,3
386,73,0,0,0,5,0,2,False,True,42,7,0,0,3,0,6,0,0.4,3
497,92,0,0,1,1,0,1,False,True,26,5,0,0,0,1,4,2,-0.2,2
421,82,0,0,0,3,0,0,False,True,14,2,0,0,2,2,2,1,0.1,3
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
414,60,0,0,2,2,0,0,False,True,16,2,0,2,0,0,3,0,0.0,2
372,70,0,0,0,5,0,0,False,True,43,8,0,1,0,0,2,4,-0.4,3
230,43,0,0,0,1,0,0,False,True,26,4,0,0,0,1,1,1,0.0,3
447,80,0,0,0,3,0,0,False,True,16,3,0,1,0,0,5,0,0.0,3
273,50,0,0,2,0,0,0,True,True,14,3,0,0,1,0,1,0,0.6,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
449,80,0,1,1,1,0,1,False,True,21,5,0,0,0,0,10,0,-0.1,1
230,43,0,0,0,1,0,0,False,True,26,4,0,0,0,1,1,1,0.0,3
383,70,0,0,2,3,0,0,False,True,25,4,0,2,1,0,1,1,0.0,3
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
263,48,0,0,0,1,0,0,False,True,38,6,0,0,0,1,1,1,0.0,3
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
402,69,0,2,2,3,0,0,True,True,19,3,0,0,0,0,2,1,0.0,3
290,45,0,0,1,1,0,0,False,True,34,4,0,0,0,0,1,1,0.0,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
230,43,0,0,0,1,0,0,False,True,26,4,0,0,0,1,1,1,0.0,3
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
380,69,0,0,1,1,0,1,False,True,18,4,0,3,0,0,10,1,0.2,2
306,58,0,1,0,1,0,1,True,True,12,2,0,1,0,0,2,1,0.0,1
230,43,0,0,0,1,0,0,False,True,26,4,0,0,0,1,1,1,0.0,3
283,62,0,0,1,4,0,0,True,True,9,1,0,0,0,1,4,0,-0.1,3
392,76,0,0,0,3,0,0,False,True,36,5,0,0,5,2,3,0,0.0,3
343,58,0,0,0,0,0,1,False,True,18,2,0,0,0,2,0,1,-0.2,5
423,75,1,0,1,3,0,1,False,True,43,7,0,0,0,2,2,0,0.3,3
230,43,0,0,0,1,0,0,False,True,26,4,0,0,0,1,1,1,0.0,3
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
361,58,0,1,0,0,0,0,True,True,61,9,0,0,0,2,2,0,0.1,1
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
225,41,0,0,0,5,0,0,True,True,24,3,0,2,0,1,1,0,-0.3,3
361,58,0,1,0,0,0,0,True,True,61,9,0,0,0,2,2,0,0.2,1
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
351,60,0,2,0,0,0,0,False,True,54,9,0,0,0,3,1,0,0.0,1
434,76,0,1,2,1,0,1,False,True,27,4,0,0,0,3,0,0,0.0,2
339,56,0,0,1,0,0,1,False,True,51,6,0,1,3,0,1,0,0.4,2
320,66,1,0,0,0,0,1,False,True,25,3,0,0,2,0,0,0,0.0,0
332,54,0,1,2,1,0,1,True,True,64,11,0,0,0,3,2,0,-0.3,2
444,67,0,0,1,0,0,0,True,True,3,1,1,0,0,1,4,0,0.3,2
431,84,1,0,1,1,0,0,False,False,12,2,1,0,0,1,3,2,0.2,0
357,70,0,0,1,3,0,0,False,True,0,0,0,0,0,0,0,1,0.3,3
494,90,0,0,0,2,1,0,True,True,0,0,0,0,1,0,9,0,0.3,3
243,42,0,0,0,1,0,1,True,True,0,0,0,0,0,0,3,0,0.3,3
225,39,1,0,0,1,0,0,False,True,0,0,0,0,0,0,1,0,-0.2,0
288,56,3,0,0,1,0,0,True,True,3,1,0,0,0,1,8,1,0.0,0
320,56,1,0,2,0,0,0,False,True,14,2,0,0,0,2,1,0,0.2,2
241,44,0,0,0,1,0,0,False,True,0,0,1,0,1,0,2,1,0.0,3
285,54,3,0,2,2,0,0,True,True,27,5,0,0,0,0,3,1,0.2,0
495,84,0,0,1,1,0,0,False,True,0,0,1,0,0,5,2,2,-0.1,2
350,66,0,0,1,0,0,0,False,True,0,0,1,0,1,0,1,0,0.0,2
218,38,0,0,0,1,0,0,False,True,0,0,0,0,0,0,3,1,0.3,3
215,43,0,0,0,2,0,0,True,True,0,0,0,0,0,0,3,0,0.3,3
446,76,8,0,1,0,0,0,False,True,0,0,0,2,1,0,9,0,0.3,0
443,85,15,0,2,0,0,2,False,True,31,4,0,1,0,0,11,0,0.1,0
499,85,10,0,1,0,0,0,False,True,0,0,0,3,1,0,11,0,0.2,0
395,78,3,0,1,3,0,0,False,True,0,0,0,0,0,0,2,0,0.0,0
324,56,0,0,0,1,0,0,False,True,5,1,0,2,0,1,1,0,0.1,3
390,77,0,2,0,2,0,1,True,True,0,0,0,0,0,1,0,1,-0.2,1
480,87,3,3,0,1,2,0,True,True,18,3,0,0,1,4,5,0,0.3,0
422,76,2,0,0,0,0,0,False,True,26,4,0,0,0,1,4,1,0.3,0
362,70,1,0,1,0,0,0,True,True,7,1,0,1,0,1,3,0,0.0,0
299,54,1,0,2,0,0,0,False,True,0,0,0,0,0,0,1,0,0.1,2
453,89,5,0,0,2,0,0,False,True,16,3,1,0,0,0,8,0,0.0,0
216,39,1,0,0,0,0,0,False,True,9,2,2,0,0,1,1,0,0.2,0
377,66,9,0,0,0,0,0,True,True,50,9,1,0,0,1,5,0,0.1,0
393,83,0,0,1,1,0,0,False,True,0,0,1,0,1,0,2,0,0.0,2
456,83,0,0,1,2,0,0,True,True,3,1,1,0,0,1,0,3,-0.5,3
364,66,0,0,1,2,0,0,True,True,18,2,0,1,0,2,1,1,0.0,3
435,88,0,0,0,0,0,2,True,True,18,4,0,0,0,1,1,0,0.4,5
354,63,0,0,3,0,0,0,False,True,34,7,0,3,0,1,2,0,0.2,2
479,82,0,1,2,3,0,1,False,True,21,3,0,0,0,0,2,1,-0.3,3
298,50,0,1,2,2,0,0,False,True,35,5,0,1,1,1,3,2,-0.1,2
395,69,2,0,0,1,0,0,False,True,34,6,0,0,1,2,5,3,-0.2,0
386,66,1,0,0,1,0,0,False,True,19,3,1,0,1,3,5,1,-0.3,0
495,87,0,0,3,4,0,0,False,True,25,4,0,2,0,0,3,3,0.2,3
289,48,0,1,2,1,0,0,False,True,68,11,0,0,0,3,1,0,-0.2,2
351,71,0,0,4,3,0,0,False,True,13,2,1,1,1,0,1,0,0.1,2
401,83,3,0,1,5,0,0,False,True,0,0,0,0,0,0,5,0,0.1,3
427,84,0,0,1,0,0,0,False,True,0,0,0,0,0,1,1,0,-0.2,2
384,72,0,0,2,0,0,1,True,True,0,0,0,0,2,1,1,1,0.0,2
271,49,7,0,0,0,0,0,False,True,35,4,0,0,0,1,2,0,0.1,0
276,49,3,0,0,0,0,0,False,True,16,2,0,0,1,1,5,0,0.1,0
241,48,0,0,0,1,0,0,False,True,0,0,0,0,1,0,1,0,-0.3,3
482,94,11,1,1,0,0,0,False,True,25,4,0,4,1,0,9,0,0.3,0
